question_id,split_name,task_family,tokenization_flags,flag_count
26553,single_train,single,none,1
26554,single_train,single,none,1
26556,single_train,single,none,1
26551,single_train,single,none,1
26558,single_train,single,none,1
26549,single_train,single,none,1
26550,single_train,single,none,1
43121,single_train,single,abbreviation;hyphen_form;numeric_unit_compact,3
43125,single_train,single,none,1
43133,single_train,single,numeric_unit_compact,1
43123,single_train,single,none,1
43130,single_train,single,none,1
43131,single_train,single,none,1
43126,single_train,single,none,1
43124,single_train,single,hyphen_form,1
43127,single_train,single,none,1
43129,single_train,single,none,1
43120,single_train,single,none,1
43122,single_train,single,none,1
21091,single_train,single,none,1
21090,single_train,single,none,1
21095,single_train,single,none,1
21089,single_train,single,none,1
21092,single_train,single,none,1
21094,single_train,single,slash_form,1
21093,single_train,single,none,1
153548,single_train,single,multi_span_delimiter;slash_form,2
153551,single_train,single,none,1
153550,single_train,single,none,1
153546,single_train,single,none,1
153547,single_train,single,none,1
133246,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact,3
133240,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
133243,single_train,single,none,1
133242,single_train,single,none,1
133245,single_train,single,none,1
133244,single_train,single,none,1
133241,single_train,single,none,1
122677,single_train,single,hyphen_form,1
122673,single_train,single,hyphen_form,1
122674,single_train,single,numeric_unit_compact,1
122675,single_train,single,hyphen_form,1
122682,single_train,single,hyphen_form,1
122679,single_train,single,numeric_unit_compact,1
122684,single_train,single,hyphen_form,1
122676,single_train,single,hyphen_form,1
122680,single_train,single,hyphen_form,1
122681,single_train,single,none,1
49177,single_train,single,none,1
49176,single_train,single,hyphen_form;numeric_unit_compact,2
49171,single_train,single,hyphen_form;numeric_unit_compact,2
49175,single_train,single,none,1
49178,single_train,single,numeric_unit_compact,1
49173,single_train,single,numeric_unit_compact,1
49172,single_train,single,hyphen_form;numeric_unit_compact,2
49174,single_train,single,date_time_currency;slash_form,2
20611,single_train,single,none,1
20607,single_train,single,none,1
20613,single_train,single,none,1
20610,single_train,single,none,1
20606,single_train,single,none,1
20609,single_train,single,none,1
20612,single_train,single,none,1
20608,single_train,single,none,1
91248,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
91246,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
91253,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
91251,single_train,single,date_time_currency;slash_form,2
91252,single_train,single,date_time_currency;slash_form,2
91254,single_train,single,date_time_currency;slash_form,2
91250,single_train,single,date_time_currency,1
91249,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
17837,single_train,single,none,1
17838,single_train,single,slash_form,1
17843,single_train,single,numeric_unit_compact,1
17842,single_train,single,none,1
17836,single_train,single,numeric_unit_compact,1
17845,single_train,single,none,1
17840,single_train,single,none,1
17839,single_train,single,none,1
17844,single_train,single,none,1
17841,single_train,single,slash_form,1
69682,single_train,single,none,1
69679,single_train,single,date_time_currency;slash_form,2
69680,single_train,single,none,1
69681,single_train,single,none,1
69684,single_train,single,none,1
145822,single_train,single,none,1
145818,single_train,single,none,1
145814,single_train,single,none,1
145823,single_train,single,none,1
145820,single_train,single,none,1
145824,single_train,single,none,1
145809,single_train,single,none,1
145812,single_train,single,none,1
145819,single_train,single,none,1
145815,single_train,single,none,1
145817,single_train,single,none,1
82317,single_train,single,none,1
82318,single_train,single,none,1
82322,single_train,single,none,1
82321,single_train,single,none,1
82323,single_train,single,none,1
82319,single_train,single,none,1
136570,single_train,single,date_time_currency;hyphen_form,2
136559,single_train,single,date_time_currency;slash_form,2
136565,single_train,single,numeric_unit_compact,1
136562,single_train,single,none,1
136569,single_train,single,numeric_unit_compact,1
136563,single_train,single,none,1
136560,single_train,single,numeric_unit_compact,1
136567,single_train,single,none,1
136564,single_train,single,numeric_unit_compact,1
136561,single_train,single,none,1
76481,single_train,single,none,1
76485,single_train,single,none,1
76487,single_train,single,date_time_currency,1
76484,single_train,single,none,1
76486,single_train,single,none,1
76489,single_train,single,none,1
76482,single_train,single,none,1
76480,single_train,single,hyphen_form,1
76488,single_train,single,none,1
76483,single_train,single,none,1
44957,single_train,single,none,1
44955,single_train,single,none,1
44959,single_train,single,abbreviation,1
44958,single_train,single,abbreviation;hyphen_form,2
44956,single_train,single,abbreviation,1
44961,single_train,single,abbreviation;hyphen_form,2
44960,single_train,single,abbreviation,1
41213,single_train,single,none,1
41212,single_train,single,none,1
41206,single_train,single,slash_form,1
41210,single_train,single,none,1
41208,single_train,single,abbreviation;hyphen_form;slash_form,3
41203,single_train,single,abbreviation;hyphen_form,2
41207,single_train,single,abbreviation;hyphen_form,2
41209,single_train,single,abbreviation;hyphen_form,2
41205,single_train,single,abbreviation;hyphen_form,2
26026,single_train,single,none,1
26028,single_train,single,hyphen_form,1
26032,single_train,single,hyphen_form,1
26036,single_train,single,none,1
26033,single_train,single,hyphen_form,1
26029,single_train,single,none,1
26027,single_train,single,hyphen_form,1
26031,single_train,single,hyphen_form,1
26034,single_train,single,none,1
26030,single_train,single,none,1
26037,single_train,single,none,1
80731,single_train,single,none,1
80728,single_train,single,none,1
80730,single_train,single,slash_form,1
80729,single_train,single,none,1
80732,single_train,single,none,1
80726,single_train,single,none,1
80727,single_train,single,slash_form,1
80733,single_train,single,hyphen_form;slash_form,2
165905,single_train,single,none,1
165903,single_train,single,none,1
165901,single_train,single,none,1
165907,single_train,single,none,1
165904,single_train,single,none,1
165906,single_train,single,none,1
165902,single_train,single,hyphen_form,1
61791,single_train,single,none,1
61793,single_train,single,none,1
61794,single_train,single,none,1
11622,single_train,single,date_time_currency;slash_form,2
11620,single_train,single,abbreviation;date_time_currency;numeric_unit_compact;slash_form,4
11626,single_train,single,none,1
11621,single_train,single,date_time_currency;slash_form,2
11623,single_train,single,none,1
11625,single_train,single,none,1
11619,single_train,single,date_time_currency;slash_form,2
145827,single_train,single,none,1
145825,single_train,single,slash_form,1
145829,single_train,single,none,1
145828,single_train,single,none,1
86685,single_train,single,none,1
86687,single_train,single,none,1
86691,single_train,single,none,1
86690,single_train,single,none,1
86689,single_train,single,none,1
86694,single_train,single,none,1
86686,single_train,single,none,1
86692,single_train,single,none,1
86688,single_train,single,none,1
45961,single_train,single,date_time_currency;slash_form,2
45959,single_train,single,date_time_currency;slash_form,2
45964,single_train,single,none,1
45960,single_train,single,date_time_currency;slash_form,2
45962,single_train,single,date_time_currency;slash_form,2
45967,single_train,single,none,1
45957,single_train,single,date_time_currency;slash_form,2
78148,single_train,single,none,1
78145,single_train,single,none,1
78146,single_train,single,none,1
78149,single_train,single,hyphen_form,1
78150,single_train,single,none,1
78147,single_train,single,none,1
78143,single_train,single,none,1
78140,single_train,single,date_time_currency;hyphen_form;slash_form,3
78142,single_train,single,hyphen_form,1
78141,single_train,single,none,1
78144,single_train,single,none,1
56323,single_train,single,numeric_unit_compact,1
56317,single_train,single,hyphen_form;numeric_unit_compact,2
56316,single_train,single,hyphen_form;numeric_unit_compact,2
56320,single_train,single,numeric_unit_compact,1
56318,single_train,single,none,1
56321,single_train,single,none,1
56315,single_train,single,hyphen_form;numeric_unit_compact,2
56319,single_train,single,none,1
52462,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
52460,single_train,single,numeric_unit_compact,1
52464,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
52461,single_train,single,numeric_unit_compact,1
52459,single_train,single,numeric_unit_compact,1
52465,single_train,single,hyphen_form,1
52463,single_train,single,hyphen_form;numeric_unit_compact,2
150470,single_train,single,none,1
150473,single_train,single,none,1
150474,single_train,single,hyphen_form,1
150480,single_train,single,none,1
150477,single_train,single,none,1
150476,single_train,single,date_time_currency;slash_form,2
103005,single_train,single,none,1
103000,single_train,single,none,1
103007,single_train,single,none,1
103004,single_train,single,none,1
102999,single_train,single,none,1
123126,single_train,single,date_time_currency;slash_form,2
123125,single_train,single,date_time_currency;hyphen_form;slash_form,3
123128,single_train,single,none,1
123120,single_train,single,none,1
123124,single_train,single,none,1
123121,single_train,single,none,1
123123,single_train,single,none,1
123129,single_train,single,date_time_currency;slash_form,2
123127,single_train,single,none,1
123122,single_train,single,none,1
123131,single_train,single,none,1
9697,single_train,single,none,1
9690,single_train,single,date_time_currency;slash_form,2
9691,single_train,single,none,1
9699,single_train,single,none,1
9688,single_train,single,none,1
9687,single_train,single,date_time_currency;slash_form,2
9689,single_train,single,none,1
9700,single_train,single,slash_form,1
9694,single_train,single,none,1
9693,single_train,single,none,1
9692,single_train,single,none,1
9695,single_train,single,none,1
140027,single_train,single,none,1
140025,single_train,single,none,1
