question_id,split_name,task_family,answer_tokens,short_answer_le_3_tokens
165901,single_train,single,1,True
165907,single_train,single,22,False
165904,single_train,single,7,False
165906,single_train,single,4,False
165902,single_train,single,21,False
61791,single_train,single,13,False
61793,single_train,single,17,False
61794,single_train,single,1,True
11622,single_train,single,1,True
11620,single_train,single,3,True
11626,single_train,single,1,True
11621,single_train,single,1,True
11623,single_train,single,1,True
11625,single_train,single,5,False
11619,single_train,single,2,True
145827,single_train,single,1,True
145825,single_train,single,2,True
145829,single_train,single,1,True
145828,single_train,single,2,True
86685,single_train,single,10,False
86687,single_train,single,5,False
86691,single_train,single,1,True
86690,single_train,single,15,False
86689,single_train,single,1,True
86694,single_train,single,1,True
86686,single_train,single,2,True
86692,single_train,single,1,True
86688,single_train,single,1,True
45961,single_train,single,11,False
45959,single_train,single,2,True
45964,single_train,single,1,True
45960,single_train,single,1,True
45962,single_train,single,1,True
45967,single_train,single,11,False
45957,single_train,single,2,True
78148,single_train,single,2,True
78145,single_train,single,2,True
78146,single_train,single,31,False
78149,single_train,single,20,False
78150,single_train,single,1,True
78147,single_train,single,2,True
78143,single_train,single,1,True
78140,single_train,single,3,True
78142,single_train,single,20,False
78141,single_train,single,3,True
78144,single_train,single,3,True
56323,single_train,single,1,True
56317,single_train,single,2,True
56316,single_train,single,6,False
56320,single_train,single,1,True
56318,single_train,single,2,True
56321,single_train,single,16,False
56315,single_train,single,13,False
56319,single_train,single,2,True
52462,single_train,single,1,True
52460,single_train,single,7,False
52464,single_train,single,3,True
52461,single_train,single,3,True
52459,single_train,single,5,False
52465,single_train,single,1,True
52463,single_train,single,3,True
150470,single_train,single,5,False
150473,single_train,single,1,True
150474,single_train,single,5,False
150480,single_train,single,1,True
150477,single_train,single,1,True
150476,single_train,single,4,False
103005,single_train,single,1,True
103000,single_train,single,1,True
103007,single_train,single,1,True
103004,single_train,single,1,True
102999,single_train,single,14,False
123126,single_train,single,3,True
123125,single_train,single,5,False
123128,single_train,single,1,True
123120,single_train,single,2,True
123124,single_train,single,1,True
123121,single_train,single,2,True
123123,single_train,single,1,True
123129,single_train,single,7,False
123127,single_train,single,9,False
123122,single_train,single,6,False
123131,single_train,single,1,True
9697,single_train,single,4,False
9690,single_train,single,1,True
9691,single_train,single,3,True
9699,single_train,single,6,False
9688,single_train,single,2,True
9687,single_train,single,2,True
9689,single_train,single,13,False
9700,single_train,single,1,True
9694,single_train,single,3,True
9693,single_train,single,1,True
9692,single_train,single,35,False
9695,single_train,single,6,False
140027,single_train,single,1,True
140025,single_train,single,1,True
140024,single_train,single,1,True
140026,single_train,single,19,False
140022,single_train,single,1,True
12261,single_train,single,4,False
12264,single_train,single,3,True
12262,single_train,single,14,False
12257,single_train,single,1,True
12263,single_train,single,1,True
12265,single_train,single,9,False
12260,single_train,single,2,True
12259,single_train,single,19,False
102759,single_train,single,9,False
102755,single_train,single,1,True
102761,single_train,single,8,False
102758,single_train,single,1,True
102757,single_train,single,13,False
102756,single_train,single,2,True
102762,single_train,single,1,True
102764,single_train,single,24,False
102760,single_train,single,2,True
10782,single_train,single,10,False
10784,single_train,single,3,True
10780,single_train,single,2,True
10781,single_train,single,4,False
10786,single_train,single,6,False
10788,single_train,single,3,True
10783,single_train,single,1,True
10785,single_train,single,5,False
10787,single_train,single,1,True
62586,single_train,single,1,True
62584,single_train,single,8,False
62581,single_train,single,4,False
62583,single_train,single,1,True
62582,single_train,single,15,False
62580,single_train,single,1,True
126079,single_train,single,11,False
126077,single_train,single,3,True
126091,single_train,single,1,True
126087,single_train,single,1,True
126078,single_train,single,2,True
126084,single_train,single,1,True
126086,single_train,single,6,False
126083,single_train,single,6,False
126082,single_train,single,1,True
139519,single_train,single,2,True
139517,single_train,single,1,True
139521,single_train,single,1,True
139515,single_train,single,2,True
139516,single_train,single,12,False
139518,single_train,single,4,False
139513,single_train,single,2,True
139512,single_train,single,2,True
139514,single_train,single,1,True
139520,single_train,single,13,False
85906,single_train,single,29,False
85909,single_train,single,3,True
85913,single_train,single,8,False
85907,single_train,single,38,False
85910,single_train,single,4,False
97724,single_train,single,1,True
97726,single_train,single,2,True
97728,single_train,single,1,True
97718,single_train,single,1,True
97719,single_train,single,2,True
141434,single_train,single,4,False
141445,single_train,single,1,True
141433,single_train,single,2,True
141444,single_train,single,4,False
141443,single_train,single,4,False
141439,single_train,single,1,True
141437,single_train,single,3,True
141440,single_train,single,3,True
141435,single_train,single,1,True
83224,single_train,single,3,True
83225,single_train,single,9,False
83226,single_train,single,1,True
83227,single_train,single,5,False
83223,single_train,single,1,True
83221,single_train,single,1,True
83228,single_train,single,2,True
52602,single_train,single,1,True
52601,single_train,single,3,True
52595,single_train,single,15,False
52599,single_train,single,3,True
52598,single_train,single,2,True
52597,single_train,single,5,False
52596,single_train,single,7,False
52600,single_train,single,2,True
49086,single_train,single,2,True
49089,single_train,single,3,True
49084,single_train,single,8,False
49082,single_train,single,8,False
49087,single_train,single,1,True
49088,single_train,single,7,False
49085,single_train,single,3,True
140327,single_train,single,1,True
140330,single_train,single,5,False
140331,single_train,single,1,True
140329,single_train,single,1,True
140325,single_train,single,1,True
140326,single_train,single,8,False
140328,single_train,single,4,False
87664,single_train,single,1,True
87659,single_train,single,132,False
87662,single_train,single,11,False
87666,single_train,single,2,True
87665,single_train,single,5,False
87668,single_train,single,3,True
87658,single_train,single,29,False
87657,single_train,single,16,False
80283,single_train,single,2,True
80287,single_train,single,4,False
80282,single_train,single,2,True
80286,single_train,single,1,True
80284,single_train,single,25,False
80285,single_train,single,2,True
58852,single_train,single,3,True
58848,single_train,single,5,False
58850,single_train,single,6,False
58849,single_train,single,2,True
58847,single_train,single,8,False
58853,single_train,single,3,True
37183,single_train,single,2,True
37185,single_train,single,1,True
37180,single_train,single,9,False
37181,single_train,single,1,True
37178,single_train,single,2,True
37179,single_train,single,2,True
37182,single_train,single,2,True
118910,single_train,single,1,True
118907,single_train,single,17,False
118908,single_train,single,1,True
118904,single_train,single,7,False
118906,single_train,single,2,True
118905,single_train,single,2,True
118902,single_train,single,9,False
118903,single_train,single,1,True
166647,single_train,single,4,False
166653,single_train,single,1,True
166648,single_train,single,4,False
166655,single_train,single,3,True
166650,single_train,single,3,True
166651,single_train,single,2,True
166646,single_train,single,2,True
166649,single_train,single,1,True
166652,single_train,single,3,True
152213,single_train,single,14,False
152210,single_train,single,8,False
152211,single_train,single,1,True
152208,single_train,single,4,False
27465,single_train,single,16,False
27467,single_train,single,1,True
27468,single_train,single,3,True
27466,single_train,single,4,False
144291,single_train,single,6,False
144287,single_train,single,2,True
144290,single_train,single,2,True
