question_id,split_name,task_family,diacritic_consistency,question_has_diacritics,answer_has_diacritics,question_normalization_suspect,answer_normalization_suspect
68882,single_train,single,both_with_diacritics,True,True,False,False
68880,single_train,single,both_with_diacritics,True,True,False,False
57971,single_train,single,both_with_diacritics,True,True,False,False
57975,single_train,single,answer_missing_diacritics,True,False,False,False
57974,single_train,single,both_with_diacritics,True,True,False,False
57973,single_train,single,both_with_diacritics,True,True,False,False
57972,single_train,single,both_with_diacritics,True,True,False,False
57976,single_train,single,both_with_diacritics,True,True,False,False
57977,single_train,single,question_text_with_diacritics,True,False,False,False
57979,single_train,single,question_text_with_diacritics,True,False,False,False
102441,single_train,single,both_with_diacritics,True,True,False,False
102442,single_train,single,question_text_with_diacritics,True,False,False,False
102445,single_train,single,both_with_diacritics,True,True,False,False
102444,single_train,single,both_with_diacritics,True,True,False,False
102446,single_train,single,question_text_with_diacritics,True,False,False,False
102439,single_train,single,both_with_diacritics,True,True,False,False
71839,single_train,single,question_text_with_diacritics,True,False,False,False
71841,single_train,single,both_with_diacritics,True,True,False,False
71838,single_train,single,both_with_diacritics,True,True,False,False
71842,single_train,single,question_text_with_diacritics,True,False,False,False
71836,single_train,single,both_with_diacritics,True,True,False,False
161608,single_train,single,answer_missing_diacritics,True,False,False,False
161606,single_train,single,both_with_diacritics,True,True,False,False
161602,single_train,single,both_with_diacritics,True,True,False,False
161611,single_train,single,question_text_with_diacritics,True,False,False,False
161607,single_train,single,question_text_with_diacritics,True,False,False,False
161600,single_train,single,both_with_diacritics,True,True,False,False
161603,single_train,single,question_text_with_diacritics,True,False,False,False
161605,single_train,single,both_with_diacritics,True,True,False,False
161604,single_train,single,answer_missing_diacritics,True,False,False,False
56565,single_train,single,answer_missing_diacritics,True,False,False,False
56564,single_train,single,answer_missing_diacritics,True,False,False,False
56562,single_train,single,both_with_diacritics,True,True,False,False
56563,single_train,single,both_with_diacritics,True,True,False,False
56561,single_train,single,both_with_diacritics,True,True,False,False
56566,single_train,single,both_with_diacritics,True,True,False,False
54516,single_train,single,question_text_with_diacritics,True,False,False,False
54514,single_train,single,both_with_diacritics,True,True,False,False
54515,single_train,single,both_with_diacritics,True,True,False,False
54517,single_train,single,both_with_diacritics,True,True,False,False
54518,single_train,single,answer_missing_diacritics,True,False,False,False
54513,single_train,single,both_with_diacritics,True,True,False,False
68066,single_train,single,both_with_diacritics,True,True,False,False
68061,single_train,single,both_with_diacritics,True,True,False,False
68064,single_train,single,question_text_with_diacritics,True,False,False,False
68063,single_train,single,both_with_diacritics,True,True,False,False
68062,single_train,single,both_with_diacritics,True,True,False,False
68067,single_train,single,both_with_diacritics,True,True,False,False
68065,single_train,single,both_with_diacritics,True,True,False,False
157978,single_train,single,both_with_diacritics,True,True,False,False
157982,single_train,single,both_with_diacritics,True,True,False,False
157981,single_train,single,question_text_with_diacritics,True,False,False,False
157980,single_train,single,both_with_diacritics,True,True,False,False
157979,single_train,single,both_with_diacritics,True,True,False,False
157983,single_train,single,question_text_with_diacritics,True,False,False,False
17956,single_train,single,answer_missing_diacritics,True,False,False,False
17958,single_train,single,both_with_diacritics,True,True,False,False
17957,single_train,single,both_with_diacritics,True,True,False,False
17962,single_train,single,both_with_diacritics,True,True,False,False
17961,single_train,single,both_with_diacritics,True,True,False,False
17960,single_train,single,both_with_diacritics,True,True,False,False
17959,single_train,single,question_text_with_diacritics,True,False,False,False
139491,single_train,single,both_with_diacritics,True,True,False,False
139489,single_train,single,both_with_diacritics,True,True,False,False
139497,single_train,single,both_with_diacritics,True,True,False,False
139488,single_train,single,both_with_diacritics,True,True,False,False
139493,single_train,single,both_with_diacritics,True,True,False,False
139487,single_train,single,answer_missing_diacritics,True,False,False,False
139492,single_train,single,answer_missing_diacritics,True,False,False,False
139498,single_train,single,question_text_with_diacritics,True,False,False,False
139496,single_train,single,both_with_diacritics,True,True,False,False
147061,single_train,single,both_with_diacritics,True,True,False,False
147059,single_train,single,both_with_diacritics,True,True,False,False
147063,single_train,single,both_with_diacritics,True,True,False,False
147057,single_train,single,both_with_diacritics,True,True,False,False
147058,single_train,single,both_with_diacritics,True,True,False,False
147060,single_train,single,both_with_diacritics,True,True,False,False
147062,single_train,single,both_with_diacritics,True,True,False,False
126482,single_train,single,both_with_diacritics,True,True,False,False
126483,single_train,single,question_text_with_diacritics,True,False,False,False
126481,single_train,single,both_with_diacritics,True,True,False,False
126480,single_train,single,both_with_diacritics,True,True,False,False
69154,single_train,single,both_with_diacritics,True,True,False,False
69157,single_train,single,both_with_diacritics,True,True,False,False
69150,single_train,single,both_with_diacritics,True,True,False,False
69151,single_train,single,both_with_diacritics,True,True,False,False
69153,single_train,single,question_text_with_diacritics,True,False,False,False
69152,single_train,single,both_with_diacritics,True,True,False,False
69155,single_train,single,both_with_diacritics,True,True,False,False
95587,single_train,single,question_text_with_diacritics,True,False,False,False
95579,single_train,single,question_text_with_diacritics,True,False,False,False
95580,single_train,single,question_text_with_diacritics,True,False,False,False
95578,single_train,single,question_text_with_diacritics,True,False,False,False
95581,single_train,single,both_with_diacritics,True,True,False,False
121790,single_train,single,both_with_diacritics,True,True,False,False
121794,single_train,single,both_with_diacritics,True,True,False,False
121795,single_train,single,both_with_diacritics,True,True,False,False
121791,single_train,single,both_with_diacritics,True,True,False,False
121796,single_train,single,both_with_diacritics,True,True,False,False
