question_id,split_name,task_family,question_type,reasoning_mode
31020,single_train,single,how_many,lookup
31025,single_train,single,how_many,reasoning
31019,single_train,single,how_many,reasoning
31018,single_train,single,what,lookup
31017,single_train,single,what,lookup
31022,single_train,single,when,reasoning
26208,single_train,single,compare,reasoning
26210,single_train,single,which,lookup
26206,single_train,single,when,lookup
26207,single_train,single,which,lookup
26205,single_train,single,which,lookup
26209,single_train,single,which,lookup
26211,single_train,single,which,lookup
20790,single_train,single,which,lookup
20783,single_train,single,how_many,lookup
20788,single_train,single,how_many,reasoning
20787,single_train,single,which,lookup
20785,single_train,single,how_many,reasoning
20786,single_train,single,which,lookup
80035,single_train,single,how_many,lookup
80030,single_train,single,how_many,lookup
80026,single_train,single,how_many,lookup
80028,single_train,single,compare,reasoning
80029,single_train,single,how_many,lookup
80034,single_train,single,how_many,lookup
80025,single_train,single,how_many,lookup
80027,single_train,single,which,lookup
80036,single_train,single,how_many,reasoning
80032,single_train,single,compare,reasoning
80031,single_train,single,what,lookup
87400,single_train,single,when,lookup
87396,single_train,single,which,lookup
87397,single_train,single,which,lookup
87398,single_train,single,list,reasoning
87402,single_train,single,how_many,reasoning
87401,single_train,single,how_many,lookup
87399,single_train,single,which,lookup
34133,single_train,single,count,lookup
34135,single_train,single,how_many,reasoning
34131,single_train,single,which,reasoning
34134,single_train,single,what,lookup
34129,single_train,single,other,lookup
34126,single_train,single,which,lookup
34132,single_train,single,what,lookup
34125,single_train,single,which,lookup
34128,single_train,single,which,lookup
114837,single_train,single,how_many,reasoning
114839,single_train,single,how_many,lookup
114843,single_train,single,how_many,reasoning
114838,single_train,single,how_many,lookup
94399,single_train,single,what,lookup
94397,single_train,single,what,lookup
94398,single_train,single,what,lookup
94395,single_train,single,which,lookup
94396,single_train,single,which,lookup
160863,single_train,single,how_many,reasoning
160859,single_train,single,what,lookup
160857,single_train,single,what,lookup
160861,single_train,single,what,lookup
160860,single_train,single,how_many,reasoning
160865,single_train,single,how_many,reasoning
161412,single_train,single,which,lookup
161410,single_train,single,which,lookup
161411,single_train,single,other,lookup
161413,single_train,single,how_many,reasoning
161408,single_train,single,which,lookup
135713,single_train,single,how_many,reasoning
135716,single_train,single,which,lookup
135702,single_train,single,which,lookup
135709,single_train,single,list,reasoning
135704,single_train,single,which,lookup
135710,single_train,single,which,lookup
135708,single_train,single,how_many,lookup
135715,single_train,single,what,lookup
135706,single_train,single,how_many,lookup
135711,single_train,single,what,lookup
135703,single_train,single,which,lookup
135714,single_train,single,what,reasoning
135707,single_train,single,what,lookup
101875,single_train,single,how_many,lookup
101879,single_train,single,how_many,reasoning
101878,single_train,single,what,lookup
101871,single_train,single,how_many,lookup
101876,single_train,single,how_many,reasoning
101880,single_train,single,how_many,reasoning
101874,single_train,single,how_many,lookup
101870,single_train,single,how_many,lookup
53318,single_train,single,which,lookup
53320,single_train,single,list,reasoning
53321,single_train,single,how_many,reasoning
53319,single_train,single,other,lookup
53317,single_train,single,which,reasoning
78023,single_train,single,compare,reasoning
78019,single_train,single,how_many,reasoning
78018,single_train,single,what,lookup
78017,single_train,single,other,reasoning
78014,single_train,single,compare,reasoning
78013,single_train,single,how_many,reasoning
78020,single_train,single,which,lookup
78015,single_train,single,which,lookup
78022,single_train,single,which,reasoning
78016,single_train,single,what,lookup
96018,single_train,single,which,lookup
96016,single_train,single,which,lookup
96022,single_train,single,how_many,reasoning
96013,single_train,single,how_many,reasoning
96021,single_train,single,which,lookup
96017,single_train,single,how_many,lookup
96019,single_train,single,what,lookup
96020,single_train,single,how_many,reasoning
37381,single_train,single,which,lookup
37380,single_train,single,how_many,reasoning
37378,single_train,single,what,lookup
37385,single_train,single,how_many,reasoning
53877,single_train,single,how_many,lookup
53880,single_train,single,how_many,lookup
53873,single_train,single,list,reasoning
53874,single_train,single,which,lookup
53881,single_train,single,how_many,lookup
53879,single_train,single,which,lookup
53878,single_train,single,how_many,lookup
53876,single_train,single,compare,lookup
53875,single_train,single,which,lookup
53882,single_train,single,count,reasoning
127441,single_train,single,what,lookup
127442,single_train,single,how_many,reasoning
127439,single_train,single,what,lookup
127440,single_train,single,other,lookup
127450,single_train,single,how_many,reasoning
127445,single_train,single,which,lookup
127449,single_train,single,which,lookup
127443,single_train,single,which,lookup
127446,single_train,single,which,reasoning
36464,single_train,single,what,lookup
36469,single_train,single,which,lookup
36466,single_train,single,which,lookup
36470,single_train,single,what,lookup
36471,single_train,single,how_many,reasoning
36467,single_train,single,how_many,reasoning
85071,single_train,single,which,lookup
85075,single_train,single,how_many,lookup
85078,single_train,single,how_many,reasoning
85077,single_train,single,how_many,reasoning
85076,single_train,single,what,lookup
85073,single_train,single,which,lookup
85070,single_train,single,how_many,reasoning
85074,single_train,single,count,lookup
58543,single_train,single,how_many,reasoning
58539,single_train,single,other,lookup
58535,single_train,single,what,reasoning
58536,single_train,single,which,lookup
58540,single_train,single,which,lookup
58542,single_train,single,count,reasoning
58538,single_train,single,which,lookup
58537,single_train,single,which,reasoning
60064,single_train,single,how_many,lookup
60066,single_train,single,other,lookup
60065,single_train,single,other,lookup
60063,single_train,single,which,reasoning
60067,single_train,single,which,lookup
123627,single_train,single,which,lookup
123628,single_train,single,when,lookup
123630,single_train,single,which,lookup
123625,single_train,single,what,lookup
123634,single_train,single,how_many,reasoning
123629,single_train,single,which,lookup
37558,single_train,single,what,reasoning
37559,single_train,single,which,lookup
37557,single_train,single,which,reasoning
37561,single_train,single,what,lookup
37567,single_train,single,which,reasoning
37560,single_train,single,how_many,reasoning
37562,single_train,single,how_many,reasoning
37564,single_train,single,how_many,reasoning
37568,single_train,single,how_many,reasoning
37563,single_train,single,which,lookup
32593,single_train,single,which,lookup
32601,single_train,single,how_many,reasoning
32597,single_train,single,how_many,reasoning
32594,single_train,single,how_many,reasoning
32596,single_train,single,what,lookup
32591,single_train,single,compare,reasoning
32592,single_train,single,what,lookup
32595,single_train,single,what,lookup
32598,single_train,single,which,lookup
161932,single_train,single,how_many,reasoning
161930,single_train,single,how_many,reasoning
161938,single_train,single,how_many,reasoning
161936,single_train,single,how_many,reasoning
161934,single_train,single,how_many,reasoning
161933,single_train,single,compare,reasoning
161931,single_train,single,how_many,reasoning
161935,single_train,single,how_many,reasoning
165364,single_train,single,which,lookup
165366,single_train,single,what,lookup
165365,single_train,single,how_many,reasoning
165363,single_train,single,other,lookup
165362,single_train,single,what,lookup
109279,single_train,single,what,lookup
109277,single_train,single,how_many,reasoning
109283,single_train,single,how_many,reasoning
109274,single_train,single,what,lookup
109276,single_train,single,which,lookup
109280,single_train,single,how_many,reasoning
109278,single_train,single,how_many,lookup
71162,single_train,single,how_many,reasoning
71161,single_train,single,which,lookup
71164,single_train,single,how_many,reasoning
71159,single_train,single,what,lookup
71163,single_train,single,which,lookup
71160,single_train,single,other,reasoning
141483,single_train,single,how_many,reasoning
141480,single_train,single,how_many,reasoning
141484,single_train,single,how_many,lookup
141474,single_train,single,how_many,lookup
141476,single_train,single,how_many,lookup
141477,single_train,single,how_many,lookup
141479,single_train,single,which,lookup
141478,single_train,single,what,lookup
141482,single_train,single,when,lookup
141475,single_train,single,what,lookup
